8727
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
1.721514,1.017456,2.862276
0.002150,0.004929,0.041982
0.001810,0.004822,0.023376
0.001630,0.003143,0.012992
0.001412,0.002548,0.009829
0.001124,0.001297,0.019025
0.000863,0.001740,0.015859
0.000661,0.001358,0.005611
0.000418,0.000046,0.001538
0.000222,0.000214,0.001538
0.000251,0.000946,0.001265
0.000438,0.000870,0.003950
0.000662,0.000397,0.006248
0.000890,0.000092,0.002815
0.001099,0.000473,0.002853
0.001338,0.001648,0.010174
0.001550,0.002411,0.013677
0.001725,0.001526,0.024048
0.001937,0.001480,0.034335
0.002099,0.004150,0.043978
0.001839,0.004105,0.021512
0.001639,0.002899,0.016880
0.001410,0.002914,0.013998
0.001120,0.001114,0.018402
0.000896,0.001740,0.016880
0.000693,0.000076,0.003953
0.000458,0.000809,0.002409
0.000278,0.000275,0.002595
0.000193,0.000351,0.000151
0.000327,0.001358,0.001672
0.000509,0.000259,0.003950
0.000694,0.000580,0.003838
0.000920,0.000488,0.001265
0.001114,0.000732,0.000602
0.001344,0.002029,0.004385
0.001554,0.002670,0.008710
0.001745,0.001694,0.023017
0.001959,0.000671,0.037313
0.002099,0.004318,0.037222
0.001889,0.003250,0.029212
0.001654,0.003311,0.022388
0.001446,0.002823,0.022388
0.001162,0.000900,0.021512
0.000944,0.000366,0.015406
0.000759,0.000320,0.002084
0.000575,0.000977,0.001355
0.000422,0.001251,0.001355
0.000383,0.001007,0.000326
0.000474,0.000259,0.001265
0.000608,0.001221,0.003044
0.000768,0.000763,0.003764
0.000983,0.001007,0.000602
0.001165,0.001083,0.000320
0.001381,0.001862,0.003919
0.001590,0.001892,0.008710
0.001775,0.001434,0.023017
0.001994,0.001068,0.039394
0.002189,0.003769,0.043252
0.001966,0.002518,0.035832
0.001659,0.002029,0.028084
0.001491,0.001190,0.025034
0.001251,0.000061,0.017214
0.001035,0.000244,0.020146
0.000853,0.000458,0.008488
0.000703,0.001511,0.002595
0.000594,0.001053,0.001538
0.000572,0.000473,0.000326
0.000620,0.000839,0.001517
0.000741,0.001663,0.003919
0.000891,0.000015,0.003764
0.001058,0.000473,0.001355
0.001251,0.002945,0.000602
0.001463,0.001953,0.003044
0.001637,0.001846,0.006786
0.001841,0.000763,0.018481
0.002042,0.001694,0.035640
0.002263,0.002655,0.055614
0.001986,0.002823,0.039016
0.001791,0.002319,0.031534
0.001562,0.000076,0.028084
0.001339,0.000183,0.022029
0.001152,0.000519,0.019423
0.000977,0.000946,0.014387
0.000847,0.001160,0.005376
0.000771,0.001053,0.003465
0.000758,0.000366,0.001551
0.000786,0.000565,0.002004
0.000889,0.000870,0.003044
0.001005,0.000992,0.001355
0.001172,0.002548,0.001517
0.001351,0.002258,0.000768
0.001542,0.002228,0.003044
0.001739,0.000885,0.007968
0.001921,0.000092,0.014446
0.002096,0.001648,0.029979
0.002336,0.002304,0.065147
0.002101,0.002625,0.055614
0.001824,0.001984,0.038629
0.001646,0.002502,0.031534
0.001507,0.001709,0.019322
0.001279,0.001114,0.022029
0.001132,0.000732,0.022279
0.001013,0.002441,0.009078
0.000953,0.001328,0.004305
0.000937,0.000488,0.004739
0.000975,0.001556,0.002815
0.001057,0.002274,0.002004
0.001161,0.001205,0.000320
0.001313,0.001709,0.001517
0.001470,0.001297,0.001517
0.001634,0.002014,0.002568
0.001820,0.001633,0.007523
0.001999,0.000336,0.015592
0.002173,0.002014,0.029960
0.002399,0.002701,0.060169
0.002197,0.003433,0.060541
0.001972,0.003662,0.038629
0.001773,0.002426,0.028084
0.001613,0.002899,0.025033
0.001425,0.001968,0.028431
0.001290,0.001617,0.023117
0.001202,0.001434,0.017379
0.001136,0.001236,0.010999
0.001122,0.001816,0.008701
0.001147,0.001266,0.004739
0.001226,0.001572,0.001265
0.001340,0.000092,0.000827
0.001457,0.000519,0.003044
0.001590,0.001114,0.002568
0.001753,0.001434,0.004385
0.001923,0.000717,0.007968
0.002102,0.000214,0.015041
0.002263,0.002075,0.030554
0.002521,0.003632,0.070199
0.002328,0.003586,0.065147
0.002067,0.004211,0.042592
0.001873,0.002396,0.034934
0.001736,0.001511,0.028431
0.001582,0.001740,0.028431
0.001458,0.001266,0.019824
0.001375,0.002075,0.016063
0.001323,0.001312,0.017637
0.001313,0.001770,0.013789
0.001332,0.001312,0.008428
0.001383,0.001083,0.006226
0.001493,0.001450,0.004739
0.001610,0.001465,0.003950
0.001733,0.002060,0.004385
0.001877,0.001694,0.004385
0.002044,0.001404,0.009775
0.002202,0.000565,0.015041
0.002361,0.000946,0.029445
0.002645,0.002640,0.065147
0.002383,0.003098,0.060386
0.002216,0.003159,0.046964
0.002058,0.002350,0.046964
0.001877,0.002213,0.039630
0.001742,0.001389,0.026791
0.001636,0.002045,0.018994
0.001552,0.001816,0.019496
0.001512,0.000275,0.015046
0.001497,0.000977,0.010999
0.001517,0.000671,0.010999
0.001566,0.000504,0.010999
0.001654,0.000443,0.006556
0.001756,0.002670,0.009287
0.001868,0.002716,0.009212
0.002002,0.003235,0.006248
0.002164,0.001999,0.007968
0.002327,0.000656,0.018731
0.002470,0.000488,0.033789
0.002745,0.002380,0.076359
0.002556,0.003494,0.070545
0.002359,0.004303,0.065712
0.002196,0.003403,0.055917
0.002035,0.002014,0.047858
0.001892,0.001373,0.030844
0.001810,0.000320,0.017379
0.001740,0.000259,0.016063
0.001694,0.000824,0.016063
0.001681,0.000488,0.011362
0.001700,0.000366,0.008428
0.001746,0.000473,0.011172
0.001822,0.001907,0.008701
0.001911,0.002213,0.006556
0.002031,0.002853,0.008117
0.002174,0.002808,0.007644
0.002298,0.002182,0.008710
0.002434,0.001205,0.021777
0.002586,0.000137,0.033789
